date,PX_LAST,OPEN_INT,PX_LAST,OPEN_INT,PX_LAST,OPEN_INT,PX_LAST,OPEN_INT,PX_LAST,OPEN_INT
2013-11-05,110.21875,958761.0,121.4296875,1853968.0,126.5625,2254115.0,132.96875,665349.0,141.21875,420974.0
2013-11-06,110.25,953936.0,121.6640625,1884159.0,126.921875,2255732.0,133.09375,657891.0,140.96875,410350.0
2013-11-07,110.2578125,953766.0,121.78125,1902059.0,127.140625,2200405.0,133.6875,660591.0,142.0,412982.0
2013-11-08,110.2109375,941319.0,121.328125,1887160.0,126.109375,2245961.0,131.75,661623.0,139.375,419395.0
2013-11-11,110.203125,943258.0,121.2734375,1881689.0,126.03125,2246809.0,131.46875,663810.0,138.78125,418624.0
2013-11-12,110.171875,954784.0,121.1484375,1868414.0,125.90625,2256890.0,131.5,664136.0,139.09375,416603.0
2013-11-13,110.1953125,963069.0,121.421875,1882547.0,126.359375,2238390.0,131.9375,667045.0,139.6875,415425.0
2013-11-14,110.25,964605.0,121.71875,1916527.0,126.84375,2261665.0,132.53125,663593.0,140.40625,425213.0
2013-11-15,110.2421875,961317.0,121.6796875,1952565.0,126.765625,2239125.0,132.53125,657313.0,140.4375,433683.0
2013-11-18,110.265625,966215.0,121.8046875,1963824.0,127.046875,2259900.0,133.0,644863.0,141.25,435540.0
2013-11-19,110.234375,940296.0,121.625,1936628.0,126.734375,2278136.0,132.46875,632391.0,140.40625,431389.0
2013-11-20,110.28125,934875.0,121.625,1876868.0,126.359375,2274676.0,131.03125,638350.0,138.21875,421507.0
2013-11-21,110.2890625,902131.0,121.6484375,1770510.0,126.359375,2226943.0,131.28125,619754.0,138.6875,401157.0
2013-11-22,110.265625,793552.0,121.6875,1548910.0,126.578125,2083204.0,131.90625,568389.0,139.71875,382244.0
2013-11-25,110.2578125,613650.0,121.734375,1166263.0,126.671875,1583043.0,131.96875,396380.0,139.78125,289555.0
2013-11-26,110.2734375,304223.0,121.9375,636400.0,127.0625,749700.0,132.71875,229335.0,140.9375,154702.0
2013-11-27,110.2890625,150497.0,121.8359375,314377.0,126.75,295179.0,132.21875,141681.0,140.40625,62508.0
2013-11-29,110.2890625,127393.0,121.796875,277682.0,126.640625,217446.0,132.21875,119731.0,140.53125,48301.0
2013-12-02,110.28125,95120.0,121.546875,181410.0,126.15625,154116.0,131.25,76919.0,139.375,31868.0
2013-12-03,110.28125,70272.0,121.6953125,140730.0,126.390625,125834.0,131.65625,61093.0,139.90625,26113.0
2013-12-04,110.265625,55222.0,121.4296875,117973.0,125.9375,97400.0,130.625,41935.0,138.34375,24443.0
2013-12-05,110.25,54489.0,121.2890625,107313.0,125.734375,76624.0,130.4375,29471.0,138.15625,23248.0
2013-12-06,110.2421875,50476.0,121.1640625,92595.0,125.578125,67251.0,130.375,19704.0,138.125,20736.0
2013-12-09,110.234375,46792.0,121.1953125,74443.0,125.6875,62444.0,130.78125,13600.0,138.6875,16512.0
2013-12-10,110.25,39961.0,121.421875,64430.0,126.171875,45570.0,131.71875,10359.0,140.03125,12682.0
2013-12-11,110.234375,38955.0,121.25,61110.0,125.8125,41746.0,130.96875,8307.0,138.9375,12292.0
2013-12-12,110.1875,37831.0,121.0390625,56243.0,125.5625,34228.0,130.75,6964.0,138.5625,10815.0
2013-12-13,110.1953125,32878.0,121.03125,52207.0,125.5625,30124.0,131.125,5696.0,139.15625,7301.0
2013-12-16,110.1875,28354.0,121.0546875,42606.0,125.53125,27103.0,130.84375,4300.0,138.71875,6621.0
2013-12-17,110.203125,21341.0,121.234375,40341.0,125.828125,14368.0,131.3125,2459.0,139.28125,4493.0
2013-12-18,110.234375,18987.0,121.171875,34246.0,125.546875,12491.0,130.71875,1974.0,138.25,3749.0
2013-12-19,110.1796875,15915.0,120.75,31662.0,124.921875,1309.0,130.59375,1487.0,138.4375,2760.0
2013-12-20,110.171875,13729.0,120.640625,29187.0,123.734375,2136845.0,130.09375,640918.0,138.90625,447913.0
2013-12-23,110.1875,13706.0,120.53125,25781.0,123.4375,2178792.0,129.4375,632619.0,138.40625,452128.0
2013-12-24,110.1796875,13594.0,120.3046875,25450.0,123.046875,2162809.0,128.6875,629072.0,137.15625,451341.0
2013-12-26,110.1640625,13274.0,120.3203125,24716.0,122.984375,2167113.0,128.5,637230.0,136.65625,451191.0
2013-12-27,110.1796875,13081.0,120.3359375,20725.0,122.984375,2158617.0,128.28125,651896.0,136.25,453211.0
2013-12-30,110.21875,12007.0,120.46875,19143.0,123.21875,2178201.0,128.78125,654162.0,137.0625,453786.0
2013-12-31,110.1640625,,120.359375,,123.046875,2211370.0,128.3125,648045.0,136.25,452154.0
2014-01-02,109.90625,749611.0,119.40625,1856832.0,123.21875,2212710.0,128.625,655165.0,136.75,452433.0
2014-01-03,109.875,752257.0,119.3515625,1867811.0,123.171875,2215793.0,128.53125,648785.0,136.53125,453207.0
2014-01-06,109.8984375,771724.0,119.5078125,1875185.0,123.46875,2215650.0,129.03125,645944.0,137.3125,454744.0
2014-01-07,109.90625,780421.0,119.6171875,1896310.0,123.6875,2214156.0,129.3125,642304.0,137.71875,456790.0
2014-01-08,109.828125,788198.0,119.1640625,1942565.0,123.109375,2230402.0,128.78125,641190.0,137.1875,456180.0
2014-01-09,109.828125,806975.0,119.25,1945724.0,123.328125,2201537.0,129.34375,652274.0,137.875,456331.0
2014-01-10,109.953125,804799.0,119.8515625,1938085.0,124.296875,2247393.0,130.71875,670164.0,139.71875,460288.0
2014-01-13,109.9921875,810237.0,120.0078125,1946644.0,124.578125,2244678.0,131.09375,663693.0,140.4375,464346.0
2014-01-14,109.9296875,814192.0,119.75,1948778.0,124.171875,2193784.0,130.65625,673403.0,139.71875,465441.0
2014-01-15,109.90625,823041.0,119.609375,1964876.0,123.96875,2191064.0,130.53125,671172.0,139.59375,466359.0
2014-01-16,109.9140625,877917.0,119.7578125,1954071.0,124.265625,2210492.0,131.09375,680336.0,140.3125,463748.0
2014-01-17,109.9296875,897100.0,119.828125,1960546.0,124.421875,2197609.0,131.3125,671682.0,140.71875,463911.0
2014-01-21,109.9375,911829.0,119.7734375,1959013.0,124.375,2227256.0,131.40625,669153.0,141.0625,465462.0
2014-01-22,109.8828125,936962.0,119.5234375,1978964.0,123.96875,2251085.0,131.0625,676711.0,140.53125,458583.0
2014-01-23,109.96875,933638.0,120.0546875,1979987.0,124.78125,2283473.0,132.3125,685135.0,142.40625,462411.0
2014-01-24,110.0,925756.0,120.1796875,1945830.0,125.0625,2311137.0,132.84375,673898.0,143.125,466118.0
2014-01-27,109.9921875,944141.0,120.078125,1959472.0,124.8125,2301035.0,132.34375,662461.0,142.5,464484.0
2014-01-28,110.015625,934439.0,120.25,1951137.0,125.078125,2318746.0,132.625,671362.0,142.65625,463565.0
2014-01-29,110.0703125,927229.0,120.5546875,1944855.0,125.625,2397675.0,133.5,672853.0,143.84375,458655.0
2014-01-30,110.078125,904518.0,120.4765625,1911865.0,125.453125,2338869.0,133.28125,674624.0,143.5,460945.0
2014-01-31,110.1015625,887167.0,120.625,1904602.0,125.75,2324980.0,133.59375,666196.0,143.8125,457674.0
2014-02-03,110.15625,882911.0,120.96875,1897127.0,126.421875,2375859.0,134.90625,666125.0,145.8125,459929.0
2014-02-04,110.140625,901506.0,120.875,1902963.0,126.140625,2358376.0,134.15625,663551.0,144.53125,453561.0
2014-02-05,110.125,897106.0,120.7578125,1880665.0,125.875,2345558.0,133.40625,664658.0,143.1875,455254.0
2014-02-06,110.109375,905710.0,120.6484375,1874994.0,125.609375,2353296.0,133.03125,669981.0,142.65625,455559.0
2014-02-07,110.1484375,903029.0,120.9140625,1912356.0,125.96875,2362722.0,133.3125,681696.0,142.9375,452838.0
2014-02-10,110.140625,898723.0,120.8359375,1900009.0,125.9375,2367309.0,133.28125,680910.0,143.0,453964.0
2014-02-11,110.1015625,880344.0,120.6015625,1925427.0,125.578125,2365182.0,132.84375,680412.0,142.53125,454375.0
2014-02-12,110.0703125,906781.0,120.4140625,1921450.0,125.25,2343810.0,132.25,668099.0,141.65625,454189.0
2014-02-13,110.125,910563.0,120.734375,1951108.0,125.75,2334236.0,133.0,679973.0,142.53125,452864.0
2014-02-14,110.125,904173.0,120.6484375,1962811.0,125.640625,2334960.0,132.90625,675129.0,142.4375,450632.0
2014-02-18,110.15625,888685.0,120.8671875,1972265.0,125.953125,2363921.0,133.3125,679005.0,142.9375,449671.0
2014-02-19,110.125,895461.0,120.703125,1931400.0,125.734375,2335204.0,132.96875,670831.0,142.375,450126.0
2014-02-20,110.1171875,902180.0,120.5625,1902188.0,125.5,2326662.0,132.71875,665671.0,141.90625,449121.0
2014-02-21,110.1328125,893274.0,120.625,1848312.0,125.609375,2244475.0,133.09375,629922.0,142.5625,445684.0
2014-02-24,110.1171875,816110.0,120.5625,1606297.0,125.46875,1997842.0,132.84375,529616.0,142.21875,325472.0
2014-02-25,110.1328125,613716.0,120.7578125,1353349.0,125.828125,1459590.0,133.625,444356.0,143.4375,221834.0
2014-02-26,110.1640625,373817.0,120.9140625,882988.0,126.078125,946460.0,134.09375,328562.0,144.0625,146993.0
2014-02-27,110.1796875,162875.0,121.03125,294661.0,126.3125,323280.0,134.65625,140485.0,145.03125,95505.0
2014-02-28,110.171875,77899.0,120.90625,165933.0,126.109375,175699.0,134.59375,94226.0,145.09375,81369.0
2014-03-03,110.203125,56709.0,121.1015625,135725.0,126.578125,103513.0,135.1875,61866.0,145.90625,51245.0
2014-03-04,110.15625,45494.0,120.8125,101470.0,125.921875,82726.0,133.9375,44651.0,144.03125,40237.0
2014-03-05,110.1640625,40822.0,120.7890625,86561.0,125.9375,69966.0,133.90625,35215.0,143.875,34513.0
2014-03-06,110.125,30772.0,120.6484375,68314.0,125.609375,63708.0,133.28125,22806.0,142.90625,31876.0
2014-03-07,110.0625,27011.0,120.3125,58686.0,125.140625,59710.0,132.6875,18213.0,142.09375,26483.0
2014-03-10,110.0703125,22414.0,120.390625,52747.0,125.25,56540.0,132.71875,15619.0,141.96875,26113.0
2014-03-11,110.0703125,22273.0,120.46875,49694.0,125.375,55126.0,133.0,13255.0,142.46875,24795.0
2014-03-12,110.09375,21954.0,120.6015625,42358.0,125.65625,50982.0,133.6875,12373.0,143.4375,21610.0
2014-03-13,110.1328125,20854.0,120.890625,37059.0,126.21875,48466.0,134.84375,11574.0,145.03125,21161.0
2014-03-14,110.1328125,19195.0,120.8828125,36321.0,126.265625,48747.0,135.0,11124.0,145.375,20627.0
2014-03-17,110.109375,18546.0,120.6484375,32670.0,125.890625,45186.0,134.3125,10664.0,144.40625,15220.0
2014-03-18,110.1328125,18247.0,120.7734375,29967.0,126.0625,42662.0,134.5,7481.0,144.5,7222.0
2014-03-19,110.0078125,17304.0,120.015625,24332.0,125.0625,33419.0,133.5,762.0,143.4375,7147.0
2014-03-20,110.0,15405.0,119.9375,18369.0,124.9375,29299.0,133.5625,226.0,143.875,1886.0
2014-03-21,110.015625,14332.0,119.90625,17749.0,123.453125,2392556.0,132.65625,706291.0,143.375,482815.0
2014-03-24,109.984375,10433.0,119.8125,13329.0,123.421875,2424252.0,133.09375,714599.0,144.21875,480755.0
2014-03-25,110.015625,9984.0,119.8984375,9616.0,123.46875,2461361.0,133.0625,710212.0,144.03125,477460.0
2014-03-26,110.0625,9508.0,120.109375,6488.0,123.796875,2469681.0,133.59375,724686.0,144.71875,477976.0
2014-03-27,110.0703125,8735.0,120.1015625,5740.0,123.859375,2484745.0,134.21875,732668.0,145.625,477739.0
2014-03-28,110.0703125,8463.0,119.9765625,2945.0,123.5625,2497810.0,133.53125,721842.0,144.84375,478602.0
2014-03-31,110.109375,8000.0,120.0078125,1765.0,123.5,2535287.0,133.21875,725457.0,144.46875,482525.0
2014-04-01,109.7734375,1016124.0,118.8984375,1962402.0,123.359375,2503257.0,132.625,714290.0,143.4375,479414.0
2014-04-02,109.7265625,1044137.0,118.625,1979991.0,122.921875,2538980.0,131.96875,705703.0,142.46875,479416.0
2014-04-03,109.7265625,1041422.0,118.640625,1963467.0,122.96875,2563711.0,132.21875,693234.0,143.03125,478314.0
2014-04-04,109.8203125,1046893.0,119.0625,2010633.0,123.671875,2578228.0,132.96875,708038.0,143.96875,479510.0
2014-04-07,109.859375,1052130.0,119.2109375,2023706.0,123.859375,2581850.0,133.4375,703177.0,144.65625,481041.0
2014-04-08,109.8671875,1056160.0,119.25,2045090.0,124.046875,2571072.0,133.65625,709463.0,145.125,481663.0
2014-04-09,109.921875,1064030.0,119.4453125,2064983.0,124.203125,2561064.0,133.4375,712116.0,144.625,481759.0
2014-04-10,109.984375,1070603.0,119.734375,2059871.0,124.703125,2524997.0,134.4375,727903.0,146.125,488036.0
2014-04-11,109.9765625,1089645.0,119.78125,2016209.0,124.796875,2505121.0,134.78125,733602.0,146.75,490444.0
2014-04-14,109.9609375,1084996.0,119.609375,2023301.0,124.59375,2514412.0,134.5,730706.0,146.53125,487603.0
2014-04-15,109.9453125,1081197.0,119.5234375,2014902.0,124.59375,2494340.0,134.8125,728935.0,147.125,491079.0
2014-04-16,109.9296875,1087621.0,119.3515625,2025091.0,124.375,2499727.0,134.875,725032.0,147.25,488292.0
2014-04-17,109.8828125,1079261.0,119.0078125,2066402.0,123.75,2474012.0,133.90625,717256.0,145.90625,491106.0
2014-04-21,109.890625,1076632.0,119.0625,2028488.0,123.734375,2486068.0,133.71875,716798.0,145.625,491458.0
2014-04-22,109.8671875,1075442.0,118.953125,2017721.0,123.625,2487842.0,133.9375,720046.0,146.125,488728.0
2014-04-23,109.8984375,1090618.0,119.140625,2029055.0,123.953125,2506252.0,134.46875,729601.0,146.9375,490752.0
2014-04-24,109.890625,1095691.0,119.125,2023869.0,123.921875,2513974.0,134.53125,737157.0,147.0625,491225.0
2014-04-25,109.9140625,1082604.0,119.1796875,2033110.0,124.0625,2493645.0,134.9375,741104.0,147.65625,492137.0
2014-04-28,109.9140625,1081319.0,119.2265625,2084930.0,124.09375,2493001.0,134.71875,742274.0,147.15625,486609.0
2014-04-29,109.890625,1085118.0,119.1484375,2078501.0,124.0,2516039.0,134.375,733186.0,146.40625,482377.0
2014-04-30,109.9375,1083988.0,119.453125,2094586.0,124.421875,2546200.0,134.9375,724832.0,147.28125,478821.0
2014-05-01,109.953125,1089517.0,119.578125,2049116.0,124.65625,2573152.0,135.6875,735053.0,148.53125,478203.0
2014-05-02,109.921875,1104225.0,119.4609375,2054424.0,124.65625,2603073.0,136.1875,747369.0,149.53125,484295.0
2014-05-05,109.9296875,1096421.0,119.4609375,2038037.0,124.578125,2590799.0,135.71875,745046.0,148.46875,483512.0
2014-05-06,109.921875,1088934.0,119.453125,2035538.0,124.640625,2595335.0,136.0625,740279.0,149.1875,482747.0
2014-05-07,109.9765625,1093526.0,119.640625,2047304.0,124.875,2623397.0,136.0,742857.0,148.625,479711.0
2014-05-08,110.0,1104695.0,119.796875,2045491.0,125.109375,2629447.0,136.1875,758676.0,148.4375,486656.0
2014-05-09,110.015625,1091947.0,119.78125,2055091.0,125.0,2656110.0,135.75,754179.0,147.625,485789.0
2014-05-12,109.9921875,1095061.0,119.640625,2075619.0,124.734375,2639042.0,135.34375,745471.0,147.03125,485430.0
2014-05-13,110.015625,1089051.0,119.8359375,2103553.0,125.0625,2667744.0,135.875,749115.0,148.0,487219.0
2014-05-14,110.0625,1088857.0,120.1171875,2093821.0,125.625,2653987.0,137.03125,761027.0,149.875,494355.0
2014-05-15,110.078125,1076651.0,120.2421875,2074150.0,125.921875,2668131.0,137.59375,772427.0,150.8125,492776.0
2014-05-16,110.0703125,1068510.0,120.1953125,2067719.0,125.78125,2621910.0,137.4375,775920.0,150.5625,488452.0
2014-05-19,110.1015625,1075039.0,120.25,2058994.0,125.734375,2604967.0,136.96875,767797.0,149.65625,487178.0
2014-05-20,110.1171875,1085009.0,120.421875,2065326.0,126.0,2609752.0,137.25,773248.0,149.875,477529.0
2014-05-21,110.109375,1005727.0,120.3359375,1963180.0,125.8125,2522829.0,136.6875,738963.0,148.84375,470784.0
2014-05-22,110.0859375,977825.0,120.203125,1863764.0,125.625,2467996.0,136.5,719090.0,148.5625,459987.0
2014-05-23,110.109375,853581.0,120.34375,1761441.0,125.796875,2374627.0,136.9375,687917.0,149.34375,441571.0
2014-05-27,110.09375,555499.0,120.34375,1092448.0,125.90625,1757925.0,137.375,507294.0,150.21875,338863.0
2014-05-28,110.1328125,253005.0,120.6328125,556098.0,126.484375,778398.0,138.65625,280994.0,152.125,173986.0
2014-05-29,110.1328125,127115.0,120.546875,240980.0,126.40625,402206.0,138.4375,139309.0,151.65625,102866.0
2014-05-30,110.1328125,87741.0,120.4921875,181338.0,126.328125,321170.0,138.25,91460.0,151.46875,73938.0
2014-06-02,110.0859375,74629.0,120.140625,99180.0,125.71875,245943.0,137.1875,70086.0,149.90625,71616.0
2014-06-03,110.0859375,67003.0,119.984375,73063.0,125.265625,72490.0,136.21875,53080.0,148.5,67789.0
2014-06-04,110.0703125,29188.0,119.953125,64786.0,125.15625,46143.0,136.03125,42477.0,148.3125,65439.0
2014-06-05,110.1015625,23857.0,120.0546875,52780.0,125.359375,33721.0,136.28125,34599.0,148.625,65522.0
2014-06-06,110.0703125,20859.0,119.921875,50001.0,125.234375,28954.0,136.28125,26317.0,148.53125,43740.0
2014-06-09,110.03125,18815.0,119.765625,43781.0,125.0625,24809.0,136.125,20851.0,148.28125,43108.0
2014-06-10,110.015625,15846.0,119.65625,41255.0,124.890625,22912.0,135.84375,19586.0,147.8125,38974.0
2014-06-11,110.015625,13921.0,119.7265625,36023.0,124.96875,19562.0,135.78125,13668.0,147.8125,36934.0
2014-06-12,110.03125,13274.0,119.90625,35248.0,125.40625,14945.0,136.65625,11514.0,149.21875,35586.0
2014-06-13,109.984375,12867.0,119.734375,32892.0,125.171875,11512.0,136.59375,10190.0,149.1875,33758.0
2014-06-16,109.953125,11651.0,119.6953125,31732.0,125.171875,5777.0,136.78125,9747.0,149.53125,22486.0
2014-06-17,109.921875,10520.0,119.4453125,30007.0,124.75,3804.0,135.90625,8856.0,148.28125,8217.0
2014-06-18,109.9375,9755.0,119.6015625,29335.0,125.09375,2281.0,136.46875,8832.0,149.03125,4320.0
2014-06-19,109.984375,8306.0,119.7578125,28471.0,125.234375,1450.0,136.375,8511.0,148.71875,1816.0
2014-06-20,109.9921875,6781.0,119.703125,27870.0,124.265625,2551795.0,135.34375,736031.0,147.125,479394.0
2014-06-23,109.9921875,6604.0,119.671875,25591.0,124.265625,2553706.0,135.375,729445.0,147.1875,479825.0
2014-06-24,109.984375,6389.0,119.796875,24926.0,124.5625,2582470.0,136.03125,730527.0,148.1875,479630.0
2014-06-25,110.0234375,6117.0,119.9453125,23791.0,124.796875,2583133.0,136.5,739449.0,148.84375,482804.0
2014-06-26,110.0546875,5945.0,120.1328125,21626.0,125.078125,2620507.0,137.15625,745406.0,149.75,482466.0
2014-06-27,110.0625,5289.0,120.1640625,21323.0,125.09375,2606647.0,136.90625,741753.0,149.28125,484408.0
2014-06-30,110.0625,5287.0,120.1796875,20431.0,125.171875,2587358.0,137.1875,742525.0,149.9375,481076.0
2014-07-01,109.7734375,1092864.0,119.3046875,2035624.0,124.875,2594505.0,136.34375,736205.0,148.46875,485677.0
2014-07-02,109.71875,1087431.0,119.015625,2033325.0,124.390625,2586763.0,135.25,707826.0,146.8125,484239.0
2014-07-03,109.65625,1088862.0,118.859375,2053386.0,124.21875,2601851.0,135.0,703930.0,146.46875,485926.0
2014-07-07,109.6484375,1092499.0,118.8671875,2074971.0,124.390625,2618021.0,135.6875,708878.0,147.5625,488513.0
2014-07-08,109.6640625,1099414.0,119.046875,2088612.0,124.75,2678020.0,136.59375,716766.0,149.03125,489731.0
2014-07-09,109.6796875,1122062.0,119.15625,2116163.0,124.984375,2661074.0,136.96875,726865.0,149.53125,490206.0
2014-07-10,109.765625,1132746.0,119.3125,2107139.0,125.171875,2649856.0,137.09375,741775.0,149.4375,491916.0
2014-07-11,109.7890625,1135667.0,119.3515625,2108771.0,125.21875,2644993.0,137.375,746188.0,149.96875,490370.0
2014-07-14,109.7578125,1134965.0,119.1875,2128791.0,124.96875,2642061.0,136.90625,751028.0,149.375,489186.0
2014-07-15,109.71875,1149744.0,119.078125,2147058.0,124.90625,2617552.0,136.9375,748739.0,149.4375,491937.0
2014-07-16,109.6875,1157926.0,119.0234375,2154059.0,124.890625,2627508.0,137.15625,763760.0,149.84375,491041.0
2014-07-17,109.734375,1159655.0,119.265625,2179868.0,125.359375,2661502.0,138.125,781334.0,151.34375,495268.0
2014-07-18,109.7265625,1160768.0,119.1875,2154337.0,125.28125,2651821.0,138.0625,772274.0,151.25,495695.0
2014-07-21,109.6875,1162168.0,119.09375,2153157.0,125.265625,2665025.0,138.4375,781615.0,151.96875,497653.0
2014-07-22,109.71875,1179973.0,119.2421875,2163575.0,125.40625,2706669.0,138.5625,788332.0,152.25,498929.0
2014-07-23,109.7421875,1184767.0,119.2890625,2145826.0,125.421875,2708784.0,138.5625,790993.0,152.15625,498509.0
2014-07-24,109.703125,1195461.0,119.046875,2159682.0,125.046875,2715689.0,137.875,780497.0,151.09375,494425.0
2014-07-25,109.7109375,1196357.0,119.1640625,2138328.0,125.3125,2702734.0,138.65625,788874.0,152.5,495832.0
2014-07-28,109.703125,1225313.0,119.0390625,2153985.0,125.125,2705162.0,138.28125,780365.0,152.0,494441.0
2014-07-29,109.7109375,1258126.0,119.1484375,2124076.0,125.375,2732675.0,138.9375,793035.0,153.03125,489487.0
2014-07-30,109.65625,1263322.0,118.8046875,2127914.0,124.65625,2699332.0,137.5,780559.0,150.78125,489508.0
2014-07-31,109.7109375,1291189.0,118.8359375,2171101.0,124.609375,2724275.0,137.40625,772039.0,150.84375,494636.0
2014-08-01,109.8359375,1296721.0,119.3046875,2182285.0,125.25,2791580.0,137.9375,788357.0,151.21875,492055.0
2014-08-04,109.8359375,1291522.0,119.3671875,2171643.0,125.375,2776178.0,138.09375,773723.0,151.34375,493189.0
2014-08-05,109.828125,1299115.0,119.328125,2143058.0,125.390625,2767600.0,138.375,772066.0,151.78125,494086.0
2014-08-06,109.84375,1307473.0,119.40625,2157490.0,125.5,2764766.0,138.5,783122.0,151.75,492139.0
2014-08-07,109.8828125,1325415.0,119.6484375,2156311.0,125.921875,2778836.0,139.25,802313.0,152.84375,495761.0
2014-08-08,109.875,1309398.0,119.609375,2142457.0,125.96875,2769397.0,139.40625,810912.0,153.0625,493920.0
2014-08-11,109.8671875,1309256.0,119.59375,2146510.0,125.921875,2779284.0,139.40625,820309.0,152.90625,492660.0
2014-08-12,109.875,1297704.0,119.609375,2134873.0,125.828125,2781725.0,138.96875,830841.0,152.09375,493483.0
2014-08-13,109.90625,1306294.0,119.8046875,2105542.0,126.140625,2802886.0,139.46875,853877.0,152.78125,496411.0
2014-08-14,109.9140625,1314781.0,119.84375,2096586.0,126.296875,2795250.0,140.0625,867630.0,154.0,499617.0
2014-08-15,109.9296875,1341134.0,119.984375,2110915.0,126.640625,2810844.0,141.03125,863608.0,155.59375,497052.0
2014-08-18,109.921875,1357390.0,119.875,2111260.0,126.359375,2786091.0,140.15625,861318.0,154.09375,496190.0
2014-08-19,109.90625,1364927.0,119.8125,2114133.0,126.21875,2777538.0,139.78125,849287.0,153.46875,486520.0
2014-08-20,109.8203125,1381671.0,119.5546875,2075119.0,125.921875,2729677.0,139.6875,848102.0,153.46875,479420.0
2014-08-21,109.828125,1316291.0,119.5859375,2059612.0,126.015625,2730635.0,140.0625,860836.0,154.15625,474444.0
2014-08-22,109.796875,1263971.0,119.421875,2007263.0,125.890625,2605182.0,140.4375,821047.0,155.0625,452974.0
2014-08-25,109.7734375,1165285.0,119.375,1832762.0,125.953125,2288392.0,140.71875,731493.0,155.5625,382612.0
2014-08-26,109.796875,834573.0,119.46875,1281986.0,126.03125,1685983.0,140.53125,604824.0,155.15625,314214.0
2014-08-27,109.828125,423844.0,119.5859375,595607.0,126.234375,905713.0,141.15625,397023.0,156.25,180430.0
2014-08-28,109.8515625,221937.0,119.6953125,213592.0,126.40625,382293.0,141.71875,142296.0,157.28125,71081.0
2014-08-29,109.8828125,149257.0,119.71875,156225.0,126.328125,267328.0,141.53125,116929.0,157.0,58040.0
2014-09-02,109.8203125,109441.0,119.4453125,97965.0,125.796875,181124.0,140.125,83428.0,154.6875,47747.0
2014-09-03,109.8359375,87855.0,119.4375,67500.0,125.78125,140298.0,140.375,65815.0,155.15625,44201.0
2014-09-04,109.8125,43599.0,119.3359375,46002.0,125.484375,95976.0,139.625,43448.0,153.90625,38660.0
2014-09-05,109.8671875,37798.0,119.4921875,33296.0,125.53125,74898.0,139.375,40128.0,153.1875,18968.0
2014-09-08,109.828125,34206.0,119.3515625,26476.0,125.421875,68405.0,139.40625,38383.0,153.5,18343.0
2014-09-09,109.78125,32827.0,119.140625,21752.0,125.109375,59982.0,139.15625,28275.0,153.3125,17412.0
2014-09-10,109.765625,31242.0,119.0625,18424.0,124.921875,51947.0,138.625,26925.0,152.375,16194.0
2014-09-11,109.7890625,27285.0,119.0703125,17278.0,124.953125,43136.0,138.71875,21654.0,152.75,15235.0
2014-09-12,109.796875,23758.0,118.9375,15730.0,124.484375,40007.0,137.28125,17078.0,150.375,15144.0
2014-09-15,109.828125,22035.0,119.0625,14549.0,124.65625,36930.0,137.5625,15566.0,150.6875,13933.0
2014-09-16,109.859375,16782.0,119.171875,11494.0,124.703125,26860.0,137.46875,9724.0,150.4375,9123.0
2014-09-17,109.8203125,16461.0,119.015625,10504.0,124.59375,20367.0,137.375,7703.0,150.21875,4200.0
2014-09-18,109.8046875,12376.0,118.8125,8924.0,124.28125,18348.0,137.15625,4632.0,150.28125,3778.0
2014-09-19,109.8125,11006.0,118.90625,6769.0,124.453125,17800.0,137.90625,4241.0,151.34375,1153.0
2014-09-22,109.859375,10122.0,119.09375,5646.0,124.28125,2635694.0,136.75,849052.0,150.46875,503738.0
2014-09-23,109.890625,6962.0,119.21875,4090.0,124.53125,2632019.0,137.40625,851994.0,151.46875,504896.0
2014-09-24,109.859375,6224.0,119.078125,3812.0,124.28125,2685595.0,136.84375,855805.0,150.6875,507231.0
2014-09-25,109.9140625,5647.0,119.34375,2166.0,124.75,2757244.0,137.8125,862445.0,152.34375,511990.0
2014-09-26,109.875,4976.0,119.1640625,1501.0,124.4375,2706145.0,137.625,859955.0,152.3125,514328.0
2014-09-29,109.8828125,2493.0,119.3046875,988.0,124.765625,2726005.0,138.3125,869754.0,153.28125,512853.0
2014-09-30,109.8984375,2513.0,119.3125,976.0,124.640625,2728652.0,137.90625,869168.0,152.5,514574.0
2014-10-01,109.5546875,1497907.0,118.75,2109298.0,125.515625,2758456.0,139.625,865832.0,155.0625,519194.0
2014-10-02,109.5390625,1473242.0,118.671875,2122282.0,125.3125,2736877.0,139.0,872173.0,154.0625,514907.0
2014-10-03,109.4765625,1461887.0,118.484375,2137108.0,125.140625,2716640.0,139.21875,894912.0,154.59375,519053.0
2014-10-06,109.5546875,1464726.0,118.7421875,2084039.0,125.40625,2696056.0,139.375,898087.0,154.6875,518488.0
2014-10-07,109.6015625,1511884.0,119.0234375,2079158.0,126.0,2704761.0,140.59375,898719.0,156.59375,517020.0
2014-10-08,109.71875,1488940.0,119.375,2070611.0,126.375,2755356.0,140.65625,876214.0,156.4375,513978.0
2014-10-09,109.734375,1468826.0,119.390625,2107887.0,126.4375,2793122.0,140.8125,873835.0,156.5,512481.0
2014-10-10,109.765625,1456882.0,119.453125,2108609.0,126.546875,2792387.0,141.28125,883274.0,157.25,513026.0
2014-10-13,109.84375,1445508.0,119.8828125,2108333.0,127.15625,2825586.0,142.03125,880864.0,158.09375,512851.0
